instant,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,user_activity_level,user_type,income_level,zone_type,user_satisfaction,bike_infrastructure_score,air_pollution_index,public_transport_access
15671.0,1.0,0.42,0.4242,0.77,0.1343,2.0,27.0,29.0,élevé,occasionnel,75601,residentiel,5,8,99,8
15672.0,1.0,0.44,0.4394,0.72,0.0,9.0,9.0,18.0,moyen,frequent,83285,commercial,5,3,78,7
15673.0,1.0,0.4,0.4091,0.82,0.0,6.0,7.0,13.0,moyen,frequent,32472,residentiel,4,7,28,8
15674.0,1.0,0.42,0.4242,0.71,0.0,5.0,26.0,31.0,élevé,frequent,67937,residentiel,4,10,34,5
15675.0,1.0,0.4,0.4091,0.82,0.0,6.0,59.0,65.0,moyen,occasionnel,30868,commercial,5,10,21,8
15676.0,1.0,0.46,0.4545,0.67,0.1343,29.0,164.0,189.44106486076245,moyen,frequent,89910,residentiel,5,4,37,5
15677.0,1.0,0.5,0.4848,0.59,0.1343,106.0,257.0,363.0,moyen,occasionnel,23051,residentiel,2,8,93,9
15678.0,1.0,0.52,0.5,0.52,0.1343,111.0,312.0,423.0,faible,frequent,89050,commercial,4,1,81,3
15679.0,1.0,0.54,0.5152,0.52,0.2239,204.0,408.0,612.0,moyen,frequent,29443,residentiel,4,1,89,8
15680.0,1.0,0.56,0.5303,0.46,0.1045,267.0,436.0,703.0,élevé,occasionnel,20689,commercial,5,5,87,7
15681.0,1.0,0.56,0.5303,0.43,0.1642,273.0,441.0,714.0,élevé,frequent,49734,commercial,5,6,17,6
15682.0,1.0,0.56,0.5303,0.4,0.0,335.0,376.0,711.0,élevé,frequent,33181,residentiel,3,4,90,1
15683.0,1.0,0.56,0.5303,0.43,0.0,308.0,403.0,711.0,faible,frequent,74020,commercial,2,10,15,10
15684.0,1.0,0.54,0.5152,0.42,0.2836,325.0,153.42456896551724,691.0,moyen,frequent,95682,commercial,5,7,76,8
15685.0,1.0,0.54,0.5152,0.37,0.2239,347.0,384.0,731.0,élevé,occasionnel,69475,commercial,3,1,99,2
15686.0,1.0,0.52,0.5,0.39,0.2239,165.0,356.0,521.0,moyen,occasionnel,56824,residentiel,2,5,100,3
15687.0,1.0,0.5,0.4848,0.45,0.1343,77.0,268.0,345.0,faible,frequent,22589,commercial,4,8,34,3
15688.0,1.0,0.5,0.4848,0.39,0.2239,61.0,198.0,259.0,moyen,frequent,35787,commercial,4,8,91,2
15689.0,1.0,0.4973845615671642,0.4545,0.47,0.2239,72.0,224.0,296.0,élevé,frequent,20837,commercial,4,9,65,9
15690.0,1.0,0.44,0.4394,0.51,0.1045,47.0,155.0,202.0,moyen,frequent,57828,residentiel,2,1,20,1
15691.0,1.0,0.42,0.4242,0.58,0.0,27.0,136.0,163.0,faible,frequent,79461,commercial,2,4,71,5
15692.0,1.0,0.44,0.4394,0.54,0.1642,35.0,119.0,154.0,moyen,occasionnel,30865,commercial,2,5,49,5
15693.0,1.0,0.42,0.4242,0.58,0.2239,20.0,97.0,117.0,moyen,occasionnel,50710,commercial,4,1,73,5
15694.0,1.0,0.4,0.4091,0.62,0.1642,44.0,88.0,132.0,élevé,frequent,99826,commercial,2,7,50,9
15695.0,1.0,0.38,0.3939,0.66,0.1900632159104164,12.0,29.0,41.0,moyen,frequent,20354,residentiel,3,10,70,6
15696.0,1.4258026853473438,0.36,0.3485,0.71,0.1642,8.0,13.0,21.0,élevé,frequent,47652,commercial,3,6,72,8
15697.0,1.0,0.38,0.3939,0.66,0.0896,6.0,4.0,10.0,faible,frequent,48832,commercial,4,3,4,7
15698.0,1.0,0.4,0.4091,0.62,0.0,8.0,18.0,26.0,élevé,frequent,44087,residentiel,5,1,90,2
15699.0,1.0,0.4,0.4091,0.62,0.0,13.0,43.0,56.0,faible,frequent,83916,commercial,1,3,58,9
15700.0,1.0,0.42,0.4242,0.67,0.0,39.0,104.0,143.0,faible,occasionnel,21927,residentiel,4,2,37,3
15701.0,1.0,0.46,0.4545,0.55,0.1642,77.0,192.0,269.0,élevé,occasionnel,63985,residentiel,2,4,67,3
15702.0,1.0,0.5,0.4848,0.48,0.2985,167.0,276.0,443.0,moyen,frequent,28192,residentiel,4,1,55,4
15703.0,1.0,0.52,0.5,0.44,0.3284,191.0,356.0,547.0,élevé,frequent,67500,commercial,2,7,6,2
15704.0,1.0,0.54,0.5152,0.6267715067854855,0.3284,236.0,439.0,675.0,moyen,frequent,55833,commercial,5,2,21,1
15705.0,1.0,0.56,0.5303,0.37,0.2537,243.0,383.0,626.0,élevé,frequent,86046,residentiel,2,10,43,5
15706.0,1.0,0.56,0.5303,0.35,0.194,235.0,405.0,640.0,élevé,occasionnel,95535,residentiel,2,7,21,8
15707.0,1.0,0.56,0.4760846711064376,0.35,0.3284,240.0,383.0,623.0,moyen,occasionnel,60064,commercial,2,9,60,6
15708.0,1.0,0.54,0.5152,0.37,0.2239,182.0,409.0,591.0,élevé,frequent,94307,commercial,1,10,53,9
15709.0,1.0,0.52,0.5,0.39,0.1900632159104164,153.0,338.0,491.0,moyen,occasionnel,58532,commercial,4,1,58,6
15710.0,1.0,0.52,0.5,0.39,0.194,71.0,342.0,413.0,moyen,frequent,63690,commercial,1,6,93,7
15711.0,1.4258026853473438,0.5,0.4848,0.42,0.1642,50.0,216.0,266.0,moyen,occasionnel,58076,commercial,5,2,8,6
15712.0,1.0,0.48,0.4697,0.44,0.194,35.0,160.0,195.0,faible,frequent,61765,commercial,3,7,96,8
15713.0,1.0,0.42,0.4242,0.54,0.1642,42.0,124.0,166.0,faible,frequent,46781,residentiel,4,10,20,4
15714.0,1.0,0.42,0.4242,0.54,0.0,35.62439423133065,95.0,113.0,élevé,frequent,20916,residentiel,4,4,83,4
15715.0,1.0,0.44,0.4394,0.54,0.0,7.0,59.0,66.0,faible,occasionnel,34761,residentiel,4,6,32,4
15716.0,1.0,0.4,0.4091,0.62,0.0,3.0,28.0,31.0,élevé,occasionnel,61404,commercial,3,6,98,4
15717.0,1.0,0.4,0.4091,0.71,0.0,0.0,153.42456896551724,11.0,faible,occasionnel,83603,residentiel,3,4,88,9
15718.0,1.0,0.38,0.3939,0.71,0.0,1.0,4.0,5.0,élevé,occasionnel,23307,residentiel,5,9,77,4
15719.0,1.0,0.4,0.4091,0.62,0.0,1.0,5.0,6.0,élevé,frequent,52738,residentiel,2,4,65,4
15720.0,1.0,0.38,0.3939,0.66,0.0,1.0,6.0,7.0,élevé,occasionnel,73115,commercial,4,2,96,9
15721.0,1.0,0.38,0.3939,0.76,0.0896,2.0,44.0,46.0,faible,occasionnel,42483,residentiel,5,9,32,8
15722.0,1.0,0.36,0.3636,0.76,0.0896,4.0,140.0,144.0,élevé,frequent,59857,residentiel,1,1,49,10
15723.0,1.0,0.38,0.3939,0.66,0.0896,35.62439423133065,437.0,452.0,moyen,occasionnel,27628,commercial,4,10,67,10
15724.0,1.0,0.44,0.4394,0.67,0.0,32.0,696.0,728.0,faible,occasionnel,83964,residentiel,2,1,68,3
15725.0,1.0,0.46,0.4545,0.63,0.1900632159104164,25.0,335.0,360.0,faible,occasionnel,48808,commercial,4,5,67,2
15726.0,1.4258026853473438,0.5,0.4848,0.55,0.0,51.0,161.0,212.0,moyen,occasionnel,77901,commercial,4,8,60,10
8678.806666277509,1.0,0.56,0.5303,0.37,0.1642,63.0,148.0,211.0,élevé,occasionnel,44594,residentiel,1,10,11,8
15728.0,1.0,0.58,0.5455,0.35,0.0,52.0,231.0,283.0,élevé,occasionnel,51200,commercial,2,2,92,2
15729.0,1.0,0.62,0.6212,0.29,0.1642,88.0,227.0,315.0,élevé,occasionnel,37215,commercial,5,4,11,6
15730.0,1.0,0.62,0.6061,0.27,0.194,73.0,209.0,189.44106486076245,élevé,occasionnel,72501,commercial,2,6,44,1
15731.0,1.0,0.64,0.6212,0.29,0.1642,74.0,222.0,296.0,élevé,occasionnel,67722,commercial,5,10,78,9
15732.0,1.0,0.62,0.6212,0.33,0.1642,80.0,444.0,524.0,moyen,frequent,62714,commercial,3,3,45,10
15733.0,1.0,0.62,0.6212,0.33,0.1045,84.0,838.0,922.0,élevé,occasionnel,23282,commercial,2,2,37,2
15734.0,1.0,0.54,0.5152,0.64,0.1045,60.0,726.0,786.0,moyen,occasionnel,66854,residentiel,5,4,44,8
15735.0,1.0,0.52,0.5,0.52,0.1045,36.0,478.0,514.0,faible,occasionnel,70300,commercial,1,3,10,1
15736.0,1.0,0.5,0.4848,0.59,0.1045,21.0,382.0,403.0,moyen,frequent,22702,residentiel,2,9,26,10
15737.0,1.0,0.48,0.4697,0.67,0.0896,19.0,155.0,174.0,moyen,frequent,67007,residentiel,4,9,76,6
15738.0,1.0,0.46,0.4545,0.82,0.1343,25.0,158.0,183.0,élevé,frequent,67098,commercial,3,1,7,8
15739.0,1.0,0.46,0.4545,0.82,0.1045,20.0,143.0,163.0,moyen,frequent,77085,commercial,3,8,76,5
15740.0,1.0,0.46,0.4760846711064376,0.88,0.1642,5.0,32.0,37.0,faible,frequent,84786,residentiel,4,1,88,5
15741.0,1.0,0.46,0.4545,0.77,0.1642,1.0,16.0,17.0,faible,occasionnel,43192,commercial,2,5,87,9
15742.0,1.0,0.44,0.4394,0.88,0.1343,1.0,6.0,7.0,moyen,occasionnel,91217,commercial,2,2,85,6
15743.0,1.0,0.44,0.4394,0.77,0.1343,0.0,1.0,1.0,moyen,frequent,97371,commercial,1,4,54,4
15744.0,1.0,0.42,0.4242,0.77,0.1045,1.0,6.0,7.0,faible,frequent,77953,residentiel,3,7,88,2
15745.0,1.0,0.44,0.4394,0.77,0.0896,1.0,49.0,50.0,élevé,occasionnel,90873,commercial,3,1,40,4
15746.0,1.0,0.4,0.4091,0.82,0.0896,6.0,152.0,158.0,moyen,frequent,22756,commercial,2,7,89,2
15747.0,2.0,0.44,0.4394,0.77,0.1045,12.0,519.0,531.0,moyen,frequent,53728,residentiel,5,9,37,3
15748.0,2.0,0.46,0.4545,0.72,0.0896,28.0,733.0,761.0,élevé,occasionnel,68418,commercial,4,5,92,10
15749.0,2.0,0.5,0.4848,0.72,0.1045,29.0,305.0,334.0,moyen,frequent,75525,commercial,2,2,76,1
15750.0,1.0,0.54,0.5152,0.6,0.0,50.0,171.0,221.0,faible,occasionnel,62815,residentiel,1,4,94,6
15751.0,1.4258026853473438,0.6,0.6212,0.53,0.0,52.0,201.0,253.0,élevé,occasionnel,28023,residentiel,3,4,78,1
15752.0,2.0,0.62,0.6212,0.46,0.0896,80.0,298.0,378.0,élevé,frequent,38710,commercial,4,6,14,1
15753.0,2.0,0.64,0.6212,0.44,0.0,59.0,244.0,303.0,faible,frequent,83514,commercial,4,2,7,5
8678.806666277509,1.0,0.68,0.6364,0.41,0.1642,67.0,229.0,296.0,faible,frequent,83936,residentiel,1,2,88,4
15755.0,1.0,0.68,0.6364,0.41,0.2239,76.0,270.0,346.0,moyen,occasionnel,29449,residentiel,2,4,7,8
15756.0,1.0,0.68,0.6364,0.44,0.0896,108.0,433.0,541.0,élevé,frequent,46543,commercial,2,3,89,5
15757.0,1.0,0.68,0.6364,0.41,0.0,67.0,871.0,938.0,faible,occasionnel,91387,commercial,4,5,32,4
8678.806666277509,1.0,0.62,0.6212,0.53,0.0896,64.0,762.0,826.0,élevé,frequent,56509,residentiel,4,3,11,6
15759.0,1.0,0.62,0.6212,0.57,0.0896,25.0,457.0,482.0,faible,occasionnel,73381,commercial,5,3,89,1
15760.0,1.0,0.58,0.4760846711064376,0.64,0.1343,45.0,334.0,379.0,faible,occasionnel,63866,commercial,2,7,26,7
15761.0,1.0,0.56,0.5303,0.68,0.0,35.0,260.0,295.0,faible,frequent,34551,commercial,1,4,38,8
15762.0,1.0,0.56,0.5303,0.68,0.1045,20.0,174.0,194.0,faible,occasionnel,89430,commercial,4,7,14,9
15763.0,1.0,0.54,0.5152,0.73,0.1045,9.0,102.0,111.0,faible,frequent,34933,commercial,2,5,19,8
15764.0,1.0,0.54,0.5152,0.73,0.0896,7.0,39.0,46.0,faible,frequent,76727,residentiel,4,6,16,10
15765.0,1.0,0.54,0.5152,0.68,0.0,4.0,23.0,27.0,élevé,frequent,84849,residentiel,1,10,6,3
15766.0,1.0,0.54,0.5152,0.68,0.0,0.0,6.0,6.0,faible,occasionnel,97606,commercial,4,8,33,9
15767.0,1.0,0.5,0.4848,0.77,0.0896,0.0,4.0,4.0,moyen,occasionnel,42923,residentiel,2,5,91,9
15768.0,1.0,0.5,0.4848,0.77,0.0896,1.0,5.0,6.0,élevé,occasionnel,46060,residentiel,5,8,13,10
15769.0,1.0,0.5,0.4848,0.82,0.0,1.0,52.0,53.0,élevé,occasionnel,94926,residentiel,1,10,35,2
15770.0,1.0,0.48,0.4697,0.82,0.1045,11.0,162.0,173.0,moyen,occasionnel,94880,residentiel,2,9,54,4
15771.0,1.0,0.5,0.4848,0.88,0.0896,20.0,506.0,526.0,faible,occasionnel,68789,residentiel,3,5,14,3
15772.0,2.0,0.52,0.5,0.83,0.1045,24.0,777.0,801.0,moyen,occasionnel,70543,residentiel,1,4,30,6
15773.0,2.0,0.52,0.5,0.77,0.0896,24.0,349.0,373.0,moyen,occasionnel,72329,commercial,3,7,41,5
15774.0,2.0,0.54,0.5152,0.73,0.0,29.0,142.0,171.0,faible,occasionnel,48705,residentiel,1,6,32,2
15775.0,1.0,0.58,0.5455,0.64,0.0,47.0,189.0,236.0,élevé,occasionnel,54846,residentiel,4,5,92,9
15776.0,1.0,0.62,0.6061,0.61,0.1900632159104164,48.0,268.0,316.0,élevé,occasionnel,31666,commercial,3,2,44,2
15777.0,1.0,0.66,0.6212,0.54,0.0,65.0,241.0,306.0,faible,occasionnel,63609,commercial,1,5,79,7
15778.0,1.0,0.74,0.6515,0.3,0.2537,64.0,237.0,301.0,moyen,frequent,62849,residentiel,3,2,10,8
15779.0,1.0,0.7,0.6364,0.39,0.1045,63.0,245.0,308.0,faible,frequent,86712,commercial,3,5,30,9
15780.0,1.0,0.74,0.6515,0.33,0.1343,67.0,465.0,532.0,élevé,frequent,88991,commercial,3,7,3,3
8678.806666277509,1.0,0.66,0.6212,0.47,0.0,87.0,153.42456896551724,963.0,faible,frequent,31796,commercial,1,6,22,1
15782.0,1.0,0.66,0.6212,0.44,0.0,63.0,795.0,858.0,moyen,occasionnel,55183,residentiel,2,1,40,7
8678.806666277509,2.0,0.64,0.6212,0.53,0.0896,50.0,522.0,572.0,moyen,frequent,21242,residentiel,4,3,30,9
15784.0,2.0,0.62,0.6061,0.61,0.0896,45.0,396.0,441.0,moyen,occasionnel,28868,residentiel,2,10,22,8
15785.0,2.0,0.62,0.6061,0.61,0.1045,33.0,280.0,189.44106486076245,élevé,occasionnel,68787,residentiel,3,10,60,1
15786.0,2.0,0.6,0.6061,0.64,0.1343,30.0,153.42456896551724,238.0,faible,occasionnel,62026,commercial,4,3,21,4
15787.0,2.0,0.58,0.5455,0.68,0.0896,12.0,111.0,123.0,faible,frequent,46417,commercial,1,1,26,6
15788.0,2.0,0.6,0.6061,0.64,0.1045,19.0,57.0,76.0,élevé,frequent,26833,residentiel,1,1,5,6
15789.0,1.0,0.58,0.5455,0.68,0.0,6.0,22.0,28.0,faible,frequent,82062,commercial,2,2,21,7
15790.0,1.0,0.54,0.5152,0.77,0.0,3.0,15.0,18.0,moyen,frequent,35583,residentiel,3,6,89,6
15791.0,2.0,0.52,0.5,0.88,0.1343,0.0,8.0,8.0,faible,occasionnel,50013,residentiel,5,4,95,7
15792.0,2.0,0.52,0.5,0.88,0.1045,1.0,4.0,189.44106486076245,moyen,occasionnel,69379,commercial,4,2,44,7
15793.0,2.0,0.52,0.5,0.88,0.1642,2.0,53.0,55.0,moyen,occasionnel,33006,residentiel,3,1,78,4
15794.0,2.0,0.52,0.5,0.88,0.194,3.0,168.0,171.0,moyen,frequent,46430,commercial,4,5,22,4
15795.0,2.0,0.52,0.5,0.88,0.194,18.0,477.0,495.0,élevé,frequent,21246,residentiel,1,6,97,6
15796.0,1.4258026853473438,0.52,0.5,0.83,0.1642,33.0,746.0,779.0,élevé,occasionnel,32779,residentiel,1,1,77,6
15797.0,2.0,0.52,0.5,0.83,0.194,23.0,320.0,343.0,élevé,frequent,88208,residentiel,4,4,64,5
15798.0,2.0,0.54,0.5152,0.83,0.1343,53.0,172.0,225.0,moyen,frequent,78784,residentiel,4,9,19,10
15799.0,2.0,0.54,0.5152,0.83,0.1045,57.0,181.0,238.0,élevé,occasionnel,61409,commercial,2,7,79,7
15800.0,2.0,0.56,0.5303,0.78,0.1045,61.0,258.0,319.0,moyen,frequent,29348,residentiel,3,2,72,8
15801.0,2.0,0.56,0.5303,0.78,0.0,49.0,264.0,313.0,élevé,occasionnel,79514,residentiel,1,5,52,1
15802.0,1.0,0.6,0.5909,0.73,0.1343,71.0,214.0,285.0,moyen,occasionnel,72024,commercial,5,4,79,7
15803.0,1.0,0.62,0.6061,0.65,0.1343,63.0,153.42456896551724,305.0,faible,occasionnel,53090,residentiel,5,3,55,8
15804.0,1.0,0.6,0.5909,0.69,0.1900632159104164,92.0,407.0,499.0,élevé,occasionnel,74720,residentiel,3,4,37,1
15805.0,1.0,0.6,0.5909,0.69,0.1642,112.0,774.0,886.0,faible,frequent,77098,residentiel,2,5,59,8
15806.0,1.0,0.56,0.5303,0.83,0.1045,77.0,732.0,809.0,moyen,frequent,61453,residentiel,4,2,26,10
15807.0,1.0,0.54,0.5152,0.83,0.194,45.0,497.0,542.0,faible,occasionnel,76900,residentiel,4,1,2,6
15808.0,2.0,0.52,0.4760846711064376,0.88,0.1343,28.0,319.0,347.0,faible,frequent,34078,commercial,3,2,25,2
15809.0,1.4258026853473438,0.52,0.5,0.88,0.1343,24.0,247.0,271.0,moyen,frequent,46486,commercial,5,7,87,6
15810.0,2.0,0.54,0.5152,0.83,0.0896,22.0,185.0,207.0,moyen,frequent,25787,residentiel,5,3,91,3
15811.0,2.0,0.54,0.5152,0.83,0.1343,13.0,122.0,135.0,moyen,frequent,22491,residentiel,2,2,82,10
15812.0,1.4258026853473438,0.54,0.5152,0.77,0.0,6.0,65.0,71.0,élevé,frequent,46771,residentiel,3,5,62,3
15813.0,2.0,0.52,0.5,0.88,0.0896,4.0,32.0,36.0,élevé,occasionnel,92691,commercial,1,5,30,2
15814.0,2.0,0.52,0.5,0.88,0.1045,4.0,15.0,19.0,élevé,occasionnel,24836,commercial,2,6,88,10
15815.0,2.0,0.52,0.5,0.88,0.1642,5.0,8.0,13.0,élevé,occasionnel,67090,commercial,3,3,3,2
15816.0,2.0,0.52,0.5,0.88,0.1642,1.0,4.0,5.0,élevé,occasionnel,68256,commercial,2,7,58,4
15817.0,2.0,0.52,0.5,0.88,0.1045,3.0,47.0,50.0,moyen,frequent,43918,residentiel,2,3,32,6
15818.0,2.0,0.52,0.5,0.88,0.0896,2.0,142.0,144.0,moyen,frequent,30088,commercial,4,4,58,1
15819.0,2.0,0.52,0.5,0.88,0.1045,13.0,408.0,421.0,faible,occasionnel,53105,commercial,5,7,78,9
15820.0,2.0,0.54,0.5152,0.88,0.1343,20.0,714.0,734.0,faible,frequent,31742,commercial,3,8,3,9
15821.0,2.0,0.54,0.5152,0.88,0.1343,56.0,347.0,403.0,élevé,occasionnel,41873,residentiel,4,2,15,2
15822.0,2.0,0.54,0.5152,0.88,0.1900632159104164,41.0,156.0,197.0,moyen,frequent,24030,commercial,4,10,81,6
15823.0,2.0,0.56,0.5303,0.78,0.1642,68.0,222.0,290.0,élevé,frequent,72116,commercial,4,2,75,2
15824.0,2.0,0.58,0.5455,0.73,0.194,90.0,302.0,392.0,faible,frequent,99669,residentiel,3,10,18,3
15825.0,2.0,0.58,0.5455,0.68,0.1343,77.0,260.0,337.0,faible,occasionnel,31505,residentiel,3,9,45,2
15826.0,2.0,0.6,0.6061,0.64,0.1343,99.0,252.0,351.0,moyen,frequent,49009,residentiel,3,5,19,8
15827.0,2.0,0.62,0.6061,0.61,0.1045,142.0,306.0,448.0,élevé,frequent,41433,residentiel,3,7,60,9
15828.0,2.0,0.58,0.5455,0.73,0.1642,137.0,445.0,582.0,moyen,occasionnel,82851,residentiel,1,6,55,9
15829.0,2.0,0.56,0.5303,0.76,0.194,35.62439423133065,692.0,817.0,moyen,frequent,24656,residentiel,1,3,20,4
15830.0,2.0,0.56,0.5303,0.78,0.1343,81.0,584.0,665.0,élevé,frequent,90392,residentiel,4,7,93,5
15831.0,2.0,0.54,0.5152,0.83,0.1642,72.0,399.0,471.0,élevé,occasionnel,68239,commercial,3,2,32,7
15832.0,2.0,0.54,0.5152,0.83,0.1642,40.0,271.0,311.0,élevé,occasionnel,34768,commercial,4,4,79,7
15833.0,2.0,0.54,0.5152,0.77,0.1343,40.0,252.0,292.0,élevé,frequent,49269,commercial,4,1,61,1
15834.0,2.0,0.52,0.5,0.83,0.1343,37.0,180.0,217.0,moyen,occasionnel,35156,commercial,3,4,75,10
15835.0,1.0,0.52,0.5,0.83,0.1642,19.0,159.0,178.0,faible,frequent,35462,commercial,1,10,72,2
15836.0,1.0,0.5,0.4848,0.88,0.1343,10.0,132.0,142.0,moyen,occasionnel,73625,residentiel,5,2,78,7
15837.0,2.0,0.5,0.4848,0.88,0.1343,23.0,123.0,146.0,élevé,frequent,90271,residentiel,4,6,27,5
15838.0,2.0,0.5,0.4848,0.88,0.194,19.0,71.0,90.0,élevé,frequent,81433,residentiel,1,10,94,7
15839.0,1.0,0.5,0.4848,0.88,0.1642,5.0,21.0,26.0,faible,frequent,65594,residentiel,2,1,76,7
15840.0,2.0,0.5,0.4848,0.88,0.1642,35.62439423133065,12.0,13.0,moyen,occasionnel,89853,commercial,5,8,2,2
15841.0,2.0,0.5,0.4848,0.82,0.194,2.0,7.0,9.0,faible,frequent,76764,residentiel,1,5,36,5
15842.0,2.0,0.5,0.4848,0.82,0.194,2.0,29.0,31.0,moyen,occasionnel,43118,commercial,2,2,73,10
15843.0,1.0,0.48,0.4697,0.83,0.194,7.0,79.0,86.0,élevé,frequent,48195,commercial,2,7,75,8
15844.0,1.0,0.5,0.4848,0.77,0.2537,26.0,187.0,213.0,élevé,frequent,56292,residentiel,4,9,20,7
15845.0,1.0,0.5,0.4848,0.77,0.2537,88.0,240.0,328.0,faible,frequent,52504,residentiel,2,6,53,7
15846.0,1.0,0.54,0.5152,0.73,0.2836,35.62439423133065,314.0,479.0,élevé,occasionnel,55900,residentiel,3,5,1,5
15847.0,1.0,0.56,0.5303,0.64,0.2836,197.0,388.0,585.0,élevé,frequent,24698,commercial,1,10,42,9
15848.0,1.0,0.6,0.6212,0.53,0.2537,264.0,404.0,668.0,faible,frequent,50601,residentiel,1,1,4,9
15849.0,1.0,0.6,0.6212,0.43,0.2537,310.0,450.0,760.0,élevé,frequent,50103,residentiel,5,5,38,5
15850.0,1.0,0.6,0.6212,0.46,0.2537,325.0,425.0,750.0,faible,frequent,71128,commercial,3,10,17,9
15851.0,2.0,0.56,0.5303,0.6,0.2836,310.0,401.0,711.0,moyen,frequent,92549,commercial,2,8,93,8
15852.0,2.0,0.56,0.5303,0.64,0.2836,257.0,355.0,612.0,moyen,frequent,86921,commercial,3,1,50,5
15853.0,2.0,0.56,0.5303,0.64,0.2836,248.0,370.0,618.0,élevé,occasionnel,52117,commercial,5,3,65,4
15854.0,2.0,0.56,0.5303,0.64,0.1900632159104164,138.0,318.0,456.0,élevé,occasionnel,41534,residentiel,4,3,79,4
15855.0,2.0,0.52,0.5,0.72,0.2239,67.0,233.0,300.0,élevé,occasionnel,52166,commercial,1,8,39,3
15856.0,2.0,0.52,0.5,0.72,0.2239,58.0,153.42456896551724,296.0,faible,frequent,73500,commercial,1,7,34,4
8678.806666277509,2.0,0.52,0.5,0.72,0.2239,49.0,160.0,209.0,moyen,occasionnel,76903,commercial,5,8,37,3
15858.0,2.0,0.52,0.5,0.72,0.2537,41.0,116.0,157.0,élevé,occasionnel,58878,commercial,1,2,46,9
15859.0,2.0,0.52,0.5,0.68,0.3881,31.0,136.0,167.0,faible,frequent,56170,commercial,5,6,74,10
15860.0,3.0,0.52,0.5,0.68,0.2985,20.0,97.0,117.0,faible,occasionnel,33350,commercial,3,10,8,6
15861.0,2.0,0.5,0.4848,0.72,0.2836,22.0,111.0,133.0,moyen,occasionnel,22377,residentiel,4,7,32,10
15862.0,2.0,0.5,0.4848,0.68,0.2985,17.0,99.0,116.0,faible,occasionnel,48894,commercial,2,3,18,1
15863.0,2.0,0.5,0.4848,0.63,0.3284,18.0,61.0,79.0,moyen,frequent,49351,commercial,4,4,53,2
15864.0,2.0,0.5,0.4848,0.63,0.3582,1.0,19.0,20.0,moyen,occasionnel,65808,commercial,3,8,71,2
15865.0,2.0,0.5,0.4848,0.63,0.2985,6.0,22.0,28.0,moyen,frequent,43918,commercial,5,4,21,6
15866.0,2.0,0.5,0.4848,0.59,0.3284,7.0,32.0,39.0,moyen,frequent,59454,commercial,1,2,86,5
15867.0,1.4258026853473438,0.5,0.4848,0.59,0.2985,17.0,48.0,65.0,faible,frequent,39138,residentiel,1,8,100,4
15868.0,2.0,0.5,0.4848,0.59,0.5522,55.0,118.0,173.0,faible,frequent,50826,residentiel,4,7,11,6
15869.0,2.0,0.5,0.4848,0.55,0.4179,124.0,206.0,330.0,faible,occasionnel,53446,commercial,2,6,98,8
15870.0,2.0,0.48,0.4697,0.51,0.4179,120.0,314.0,434.0,élevé,occasionnel,70234,commercial,1,5,12,5
15871.0,2.0,0.5,0.4848,0.51,0.3881,110.0,352.0,462.0,moyen,occasionnel,69466,commercial,2,3,82,1
15872.0,2.0,0.48,0.4697,0.59,0.4925,118.0,373.0,491.0,élevé,frequent,49548,residentiel,2,8,10,7
15873.0,2.0,0.48,0.4697,0.59,0.4179,75.0,316.0,391.0,élevé,frequent,23274,residentiel,1,9,51,6
15874.0,2.0,0.5,0.4848,0.59,0.4478,98.0,304.0,402.0,faible,frequent,29594,commercial,1,4,31,5
15875.0,2.0,0.5,0.4848,0.63,0.4925,76.0,225.0,301.0,moyen,frequent,75101,commercial,3,1,21,1
15876.0,3.0,0.48,0.4697,0.67,0.4627,42.0,251.0,293.0,moyen,occasionnel,52676,commercial,4,7,93,9
15877.0,3.0,0.46,0.4545,0.77,0.5224,37.0,188.0,225.0,élevé,frequent,72554,residentiel,5,9,6,6
15878.0,3.0,0.42,0.4242,0.94,0.4925,18.0,136.0,154.0,élevé,frequent,22456,residentiel,1,8,14,6
15879.0,3.0,0.42,0.4242,0.94,0.3582,7.0,47.0,54.0,moyen,frequent,45086,residentiel,4,5,11,4
15880.0,3.0,0.42,0.4242,0.94,0.4627,4.0,51.0,55.0,élevé,frequent,50674,commercial,5,2,45,6
15881.0,3.0,0.44,0.4394,0.88,0.4179,2.0,44.0,46.0,élevé,occasionnel,54665,residentiel,3,9,33,8
15882.0,3.0,0.44,0.4394,0.88,0.3582,2.0,35.0,37.0,moyen,occasionnel,52676,commercial,5,8,20,4
15883.0,3.0,0.42,0.4242,0.94,0.3582,2.0,12.0,14.0,faible,occasionnel,74793,residentiel,4,5,49,3
15884.0,3.0,0.44,0.4394,0.88,0.3582,2.0,20.0,22.0,élevé,occasionnel,32354,commercial,4,10,97,3
15885.0,3.0,0.3,0.2727,0.81,0.3582,11.0,105.0,116.0,élevé,frequent,65834,residentiel,5,8,64,7
15886.0,3.0,0.3,0.2727,0.81,0.3582,8.0,118.0,126.0,moyen,occasionnel,71750,residentiel,4,6,43,10
15887.0,3.0,0.3,0.2879,0.87,0.2537,10.0,114.0,124.0,moyen,frequent,79820,commercial,4,1,61,5
15888.0,3.0,0.3,0.2879,0.87,0.2537,15.0,83.0,98.0,faible,occasionnel,64268,commercial,4,9,45,6
15889.0,3.0,0.3,0.2879,0.87,0.2239,19.0,105.0,124.0,faible,frequent,76911,commercial,3,6,71,4
